sentence1,sentence2,label
a man and woman are choosing food to eat during a buffet at an outdoor event,a couple are ready to eat,0
a family of three with two parents and a baby is standing outside in a park,the family stood outside in a park waiting on their friends,0
a barefooted man wearing olive green shorts grilling hotdogs on a small propane grill while holding a blue plastic cup,an older woman drinks wine out of a box,1
two men decide what to do with an obstructing fallen branch,two men swim in a pool,1
two firefighters are walking towards the firetruck,16 firefighters are leaving their trucks,1
a whitehaired man and a brown hair lady are walking together and holding hands,a couple is on vacation,0
the two ladies are missing each other,a few people are listening to music at a house party,1
a young girl with reddish brown hair is staring to the left of the picture,a young sad girl with reddish brown hair is staring to the left of the picture,0
several people with baggage lost looks on their faces and comfortable,people are waiting for a ride,0
a person in black glasses takes a drink from a shot glass,a bartender pours a beer,1
man following through on a bowling shot made in an alley,the man sitting down an alley eating a hogie,1
a man with black glasses making balloon creations for children,a clown entertains children with juggling,1
a man walking past a lamp post with a sign saying no dogs allowed,wan walks his dog by sign that says no dogs allowed,0
several girls are playing darts,girls are playing a game of billiards,1
an old man is cutting something,a chef is cutting up vegetables for the stew,0
a bull charging at a bull rider in a live rodeo,the bullrider fell off the bull,0
a male teacher standing in front of a whiteboard on a blue wall,a teacher stands in front of a whiteboard pinned to a cerulean wall,0
a little boy in a red hat is having fun playing in the snow,the little boy is playing in the snow with his best friend,0
a man with black hair and a black lanyard around his neck examines a piece of electronic equipment,the dark haired man was looking over the equipment,0
a woman with a graphic patterned jacket is standing at a table covered with paper forms,the woman is sitting on a mountain of feces,1
a woman is outside a store taking a picture and making a face,a woman takes a picture,0
two young girls one in a white top and shorts the other in a brown flowered top and white shorts holding a drawing with the word yoyo on it while standing in a crowd,two young girls are standing in a crowd,0
several people are looking up at a man on a telephone pole,several people are looking down at their iphones,1
two young women in denim polo shirts and sandals walk together,the computer is very nice,1
people ride up an escalator,they are going higher,0
two dogs are running towards some long grass in the scrubland,there is only one dog,1
a child wearing pink boots is splashing in a puddle behind the red truck,a kid plays in a puddle,0
a man and a woman in white costumes put on a performance with fire,a guy and girl in costumes at a carnival,0
man in white shirt getting sprayed by water,the man is wet,0
a young boy wearing a red white and blue striped shirt is holding a spider in his right hand as he looks at,a boy caught a spider and is now letting it go,0
a wakeboarder is performing a trick on a rail,the wakeboarder is staring into space,1
two young women running one wearing a green shirt and the other wearing a gray shirt with a race tag 5028 with an ambulance and a cocacola machine in the background,the two young women are selling water to spectators at a race,1
a hooded youngster jumping stairs on a scooter,a person walks through the grass,1
a man is sitting in a brown chair with a woman sitting on his lap smiling for the camera,twin girls in elf outfits sit on santas lap,1
two dogs are running in a grassy field,two dogs are playing in the waves at a beach,1
a big brown dog is sleeping next to a small black and white cat,the dog and cat are chasing each other,1
the girl is rolling up a large bundle of wool,a girl with a bundle of wool she just sheered,0
a girl is climbing a rock wall,the girl is climbing a big rock wall,0
a woman with long blondhair is sitting on a stool with a piano,a woman with black hair is sitting on a chair,1
a baseball player swings his bat to hit a traveling baseball,a baseball player has a bat,0
a man in a red cap holding a large rock sitting on a pile of large rocks by the water,man in red cap sitting by the water,0
four children in the pool,some childrens are playing cricket in ground,1
a child is wearing a red shirt and raising their arms,the child is outdoors,0
a baby in a white top is sitting on a bed,a baby sits on a bed,0
a tall slightly overweight guy with brownish hair is plucking a bass instrument,a man plays a flute,1
a group of skaters are at a skate park,there are some people skating,0
three girls on a path are doing movements that seems to be karate or some other form of self defense,three girls are playing with their dolls and dollhouse,1
a dog shows his teeth while playing with another dog,the dog is barking,1
here is a little boy scuba diving in his own bathtub,the boy is far under the ocean,1
two apposing teams playing soccer one team member dressed in blue the other dressed in dark blue and white,two teams play each other in a soccer game,0
an asian man wearing a black suit stands near a darkhaired woman and a brownhaired woman,a boy is standing next to two little girls,1
a woman in a white tshirt and jeans standing on a segway talking to two men,the woman stole the segway from the two men,1
adults in the kitchen of someones house eating and looking at something in front of them,the adults are in their own home,1
people getting sprayed by a fountain in a city,the fountain is spraying water,0
a female swimmer wearing a swim cap and nose clips moves slowly through the water is seen from below,a female swimmer moves so fast she cant be seen,1
a young girl in a yellow tshirt and blue jeans is jumping over an orange cone,the young girl is wearing levi blue jeans,0
a man is playing an electric guitar,everyone is eating dinner,1
four people wait by the side of the road with a wall covered in chinese or japanese characters behind them,a group of people are bowling,1
a blackhaired girl is eating corn on the cob,a girl removing the husks from the corn and grilling them,1
people gathered in an artists studio,the artist was alone in a hotel room,1
a little toddler in blue pants is crawling on the road,a large child in a pink dress is running on the sidewalk,1
a quad driver goes racing up a sand dune and catches air,a monkey plays a guitar and smiles,1
a woman sleeps behind the counter of a shop,nobody is sleeping,1
a guy sitting on the grass in a blue tank top and jeans putting up a badminton net,a man removing a tennis net,1
a couple is walking in a building,a couple are sitting,1
a singer singing his earpiece visible,a singer is silently watching tv,1
people crossing a long bridge over a canyon with a river,people cross the river on a footbridge,0
a young girl is embraces by someone dressed as the disney character stitch,a kid is acknowledged by a person in a cartoon suit,0
a man in a white shirt is holding a broom in the middle of a street,a man in a blue shirt is holding a shovel on the sidewalk,1
2 redheaded and blue eyed kids playing with their father outside in the grass,the father and his kids play outside in the grass,0
a blue boat with a yellow canopy is floating on calm waters,the blue boat is floating in the turbulent ocean,1
a graphic artist with face painted in pink and white tiger stripes also adorned with matching colored mane applies face paint to an eager youth,the artist is a female,0
two people sitting on a black bench reading books,some humans sitting,0
two police officers casually scanning the beach on foot,two police offers are on duty at the beach,0
a border collie is outside jumping over an obstacle,a cat is outside jumping over an obstacle,1
young father playing with his kids,father playing with his children,0
a woman is playing tennis while sitting down in the grass,the person who fell down in the grass still managed to hit return the serve,0
spectators watch and one snaps a photo as a man jumps off of a bridge,a man jumps off his roof while a man films him for a youtube video,1
a young girl walking in high grass and flowers,the boy is at the park,1
two young sisters pose while sitting on a big red quad,the sisters are on an orange quad,1
two man carrying a piece of wood,two guys are carrying wood to the park,0
a man in a white shirt and khaki pants crouches on a fallen tree trunk,a man is crouching on a tree trunk,0
an animal running through the sand at the beach,the animal is perched in a nest,1
three people are in an alley with a dumpster one skateboarding over the dumpster while the other two look on,two people are in an alley with a dumpster,1
man and woman in black stand close together on the street,they hated each other,1
a male is riding a skateboard on a road while another male sits and watches from the curb,the men are mud wrestling,1
asian bride and groom leaving a church with crowd throwing confetti on them,the couple is running a marathon,1
two women ride their three wheelers,the woman are relaxing by a pool,1
man in brown hat and black attire with orange shirt lying flat on pavement taking a picture,a hat wearing man lays down on the sidewalk to take a picture,0
a bicyclists in green carrying his bicycle past a sign that says rouleur,a bicyclist has finished a cycling competition,0
four men and two women socialize in a room with wood paneled wallsp,a single woman dreams of remodeling her house,1
two men on a balcony look up and point at something,two men are looking at a bird,0
one man walks past a building while another sits in front of the building on a stoop,a man is playing dance dance revolution,1
a man drinking a beer with an intense stare,a man drinks his beer while staring,0
people try to make a point about how big companies do nt care about people and only car about money,birds are flying in the sky,1
a baseball player runs to make a catch in the outfield,there is a game going on in the home town,0
two children run and play in the grass,two kids are playing tag,0
three firemen are conversing next to a firetruck,there are three police officers eating dinner,1
people on the street at a block party,the party is wild,0
a man doing tricks on a bike,a man riding a bike carelessly,0
an older man wearing a black hat and black and white jacket is walking along a sidewalk,a man walks on a sidewalk,0
two dogs jump for the ball,two animals leap for a ball,0
a little girl with blondhair plays in the water at the edge of a rocky beach,a girl sits in the sand to make a sandcastle,1
a black and white dog is sliding down a sandy hill,a dog is sliding,0
two brightly colored chickens stand outside of a pub,chickens were caged by the farm house,1
person in blue jacket hiking up mountain,a man in a pink jacket is falling down a hill,1
man in a white shirt giving a speech,a man is giving a speech,0
a woman in a blue and white dress is walking down the sidewalk past two men leaning against the buildings,a woman in a dress is walking down the sidewalk past two men,0
children in a classroom are lined up with their hands on each others backs forming a train,four men in a monster truck,1
man is excited to be at a book club meeting,the man is an author,1
a small oriental girl talks on a cellphone,a girl talks on the phone,0
the man in the yellow shirt is playing music on the sidewalk,a woman playing music,1
a guy with long hair and sunglasses is asleep in his with his head tilted towards the window,the guy is singing along with the radio,1
an old man with a camera staring at art in a park,the old man is smoking a joint at the zoo with his son,1
a woman in leopard print holds up a baby in white clothing,a woman holds a puppy,1
a gymnast flips above the ground,a bicyclist is biking,1
three men wearing hats are holding up flags one man is walking with a rifle on his shoulder,five men carry pistols while one holds a flag,1
three people with their back turned are standing inside a building,three people turn their backs inside the building,0
seven people are using pc table in a round table,the pc tables are all lined up in a single straight row,1
a man on surfboard dives over a large wave,the man is sitting on the beach,1
an elderly person is wearing a clue cap and brown jacket while sitting outside in front of a cutting board,the elderly person is wearing a white jacket,1
a surfer is riding his board over a wave,a surfer is riding his surfboard on a wave in the middle of ocean,0
a white dog snarls at a black dog in front of a set of steps,two cats hiss at each other indoors,1
a child is riding their bike in the rain with a raincoat on,a man is riding their bike in the rain with a raincoat on,1
the surfer lost his board and is about to fall into the sea,a surfer is going to get wet,0
a one armed man swimming holding a drinking bottle in the pool,the one armed man in the pool is going to take a drink,0
a couple enjoy a beautiful day bicycling on a bike trail wearing bicycling safety helmets and gloves,a married couple is taking their daily bike ride,0
a woman in a white wedding dress is being walked down the isle by an older man and woman while other people watch from pews,a woman goes on a first date,1
two people are standing near a curb outside a store,two people are at home watching tv,1
two men wearing nametags having a drink and smiling,mens are drinking in bar,1
a quarterback is pressured to throw the ball as quickly as possible to avoid being sacked,the quarterback is going to retire,1
a confrontation between two gentlemen is occurring one wielding a guitar the other balling a fist,a mother and baby are playing patty cake,1
a chef poses with a magazine cover,the chef is cooking waffles on the deck,1
a man in a beret looks out the window of a vehicle,the man isnt wearing a hat,1
a man sleeping on the grass under a green blanket,a bald man sleeping under a blanket,0
an elderly man is smiling at the camera while working in a wood shop,an old man smiles while working in a wood shop,0
a dog runs on concrete holding a blue ball,a dog runs holding a blue ball ready to return it to his owner,0
a man and a woman are seen through the fence seated at a table staring into each others eyes,a man and a women are looking at each other,0
an asian woman in a dark tshirt and an asian man in a white tshirt look over fruits and vegetables at an outdoor market,there is an asian couple looking at fish in the market,1
indonesian lady sewing on a doorstep,a woman is hemming some clothes,0
two baseball players in orange shirts and white pants grab a ball on a grassy baseball field,two baseball players are grabbing a ball on the field,0
you have a middleaged lady who is taking a picture of a river in her sandals,the lady is holding a camera,0
grayhaired woman perusing at outdoor market,a women sat in the food court at the mall,1
a group of people at the beach,people are driving,1
a dog jumps off a wooden porch,the porch is made of cement,1
the man in the blue jacket is walking in a crowd of people past an english pub,the man in the blue jacket is walking alone,1
a woman watches a man recieving a gift,the man and woman are at some sort of celebratory gathering,0
a large group of people are dining in a restaurant and smiling for the camera,the people are celebrating at a restaurant,0
a girl in waterwear has skipped a stone off an enclosed body of water,a sad girl in waterwear has skipped a stone off an enclosed body of water,0
a young man and an old woman are walking along a sidewalk next to a wall with graffiti on it,two kids hiding in bushes,1
two young men stand in front of a sign advertising a website,two men are in front of a sign,0
a man with a shocked expression on his face is holding a beaded necklace that is around a womans neck,a man is surprised by his surroundings,0
a person riding a large unicycle,a unicycle perfomance for entertainment,0
three friends chat in the backyard during a hot summer day,three friends are sleeping in beds,1
a man wearing a black bike helmet rides a bike on a brown grassy surface with weeds all around,a man is riding his bike in the poor section of town,0
a man with glasses dressed up as a zombie,the man is wearing a blue shirt,1
a basketball team plays in an arena filled with spectators,there is a basketball game at the arena,0
2 people are in a boat wearing straw hats as a man paddles throughout a river that very overgrown with plants,two people are in a boat paddling through a river,0
a man who is wearing a dark shirt and jeans standing with his hand on his hip and the other hand leaning on a piece of equipment,the man is wearing clothes,0
a soccer team is holding up one player in victory,the team just won the game,0
a young couple participates in a display of ethnic dancing,a couple is forced to dance together by criminals,0
two guys stand by as another guy skates down the road,standing is fun,0
a construction worker in the middle of the street,the man is wearing a hard hat,0
the woman in fur and the gentleman in his suit mount the steps in the snow after shopping,two people in the snow,0
a couple converses at a table in a bar,the child takes a bit of macaroni,1
a woman is holding a boy in a swimming pool,there are two people in the pool,0
a man jumps from a rock into the water,man attempting to save a child,0
two men with no shirts are jumping the one in the foreground is wearing yellow trunks and the one in the background is wearing blue pants,a man is wearing blue pants,0
a football team plays before a nearlyempty stadium,there are players on the field,0
a young man with brown hair playing a guitar,the man is playing chess with a gold pen,1
an older man sitting in the sunshine,a woman draws the blinds indoors,1
a dog playing in water,a dog lays on a reclining chair,1
two people are running in a competition on a track,the people are running outdoors,0
a pair of office workers are diligently performing their tasks on messy desks,two workers are lighting fireworks in the office,1
a group of musicians play outside in front of a large crowd,four banjo players play in an empty cafe,1
4 men digging a hole while working on a road,men digging a hole with shovels on the road,0
two people are dancing by a red couch,people are eating,1
a man in a floppy hat and bright yellow shorts is standing in mud,the man is not wearing a hat,1
two men shave their beards with razors as a woman watches,two men are in their cars in heavy traffic,1
a person is driving a red and black race car,a person is sleeping,1
people on bicycles riding through a group of onlookers,people ride their tricycles through an open road,1
a group of ladies at a meeting,the ladies are coworkers,0
2 women are standing in a street playing a blue guitar and a violin,while standing in the street one woman is playing a blue guitar and the second woman is playing the violin,0
a boy on a donkey stops to talk,the boy is on a horse,1
an overhead view of a guy rock climbing,the guy is exercising,0
a woman wearing a white bolero jacket is holding a box with some items in it,the woman is holding a bag,1
a snowboarder in the air with a colorfullydecorated board,a snowboader is outside,0
man tests telescope while little boy looks on as they stand in a memorial park,the man is blind,1
a kid is filling a bucket with water in chinatown,there is a kid that needs water to do some work,0
team members watching a baseball game in progress from the dugout,the team is riding a bus to a tournament,1
people wearing long black capes with red trim and pictures are putting on a show outside,people are enjoying putting on a show,0
a brown dog is running on a snow covered path,a dog is sitting in front of a fireplace in the living room,1
a boy in a striped shirt looks at a rock through a magnifying glass,a boy is wearing a solid blue shirt,1
two woman in a kitchen while the one in orange has a bowl in her hand and is bending down,two women are in a kitchen and one has a bowl,0
a man in a striped shirt is standing in front of an advertisement while talking on his cellphone,a man is standing with a polkadot shirt,1
a man is bending over to clean something,a man is cleaning debris from his shoes,0
two men looking at a computer,two men are working on a computer,0
a man wearing a white tank top sings into a microphones on a stage with a crowd watching,the man is a singer,0
many people standing and sitting on the street in front of billboards,a group in the street,0
a man in a black shirt dancing with a woman who is smiling,the man is wearing a pink shirt,1
a man in a red shirt and blue hat travels the road on a motorcycle,a man drives his car,1
a couple on the stairs are photographing a man and woman embracing in front of a building,the couple on the stairs are photographing a married couple,0
young girl jumping off a swing,everyone is sitting in a chair,1
a woman painting another womans fingernails a bright purple,a woman is giving another woman a manicure,0
many people in the open market on the street,two kids play basketball in the driveway,1
three children in costumes play on a carousel,three children are playing,0
two street musicians playing a guitar and bongo drums with the guitar case open for donations,two street musicians playing a zylophone and bongo drums with the guitar case open for donations,1
a boy wearing a red cloth as a headband is having another person write on his cheeks with red magic marker,a boy has his cheeks drawn on,0
a female is looking into the lens of a microscope,the female looked into the microscope during class,0
a woman wearing headphones walks down the street,the woman listening to music is walking down the streets wearing headphones,0
a woman is laying a blanket over fresh produce outside,a woman is putting out some food,1
an asian man is pushing a cart down a brick street while others walk behind him,a man has a cart and is on a street with other people,0
a little girl ends up at the bottom of the slide,a child is playing on a slide,0
children on rollerblades are playing hockey indoors,funny humans playing,0
a man with a humongous abdominal section is sitting on top of a bench near a car,two kids throw a ball back and forth,1
a woman in a pink shirt cleaning a wooden table,there is a women cleaning a table outside,0
a woman in a red costume to the left of a man and woman standing together,a superhero has saved two people from a threat,0
two women holding shopping bags are standing outside having a conversation,females are at home,1
a woman is cutting another womans hair as she smiles at the camera,a woman is chopping onions for dinner,1
a bartender with a black shirt and gloves on is pouring a brown drink into two glasses with the assistance of a rod,the man is drinking a red drink,1
man with long hair plays electric guitar,a rocker plays electric guitar,0
cute little kids pretending to get married,cute children pretending to get married in the jungle,0
a man in a green helmet helping a girl in a blue helmet and pink suite up a rock with a rope,a man is helping a girl up a rock cliff with a rope,0
the man in the gray shirt is filling in post holes that were dug to install his new fence,the shirt is white,1
a man wearing sunglasses holds a sign at a demonstration,the mans eyes are uncovered,1
girl jumping to the floor in a dark lit room,a girl inside,0
a smiling blond woman waves as she stands in front of a table covered with fooda,a woman waves to her friend,0
a man is in an ornate wood paneled room standing and playing an unusual semicircular instrument while being accompanied by a wind ensemble composed of young people who are sitting behind him,no one is playing an instrument,1
a muddy biker drops into a wooden ramp,a biker drops into a ramp at a competition,0
a band plays on a small stage,team plays cricket,1
people are sitting in lawn chair in front of a playground,people are sitting in the desert,1
people playing pool one is a man wearing a blue shirt and the others are women but their heads are not within the camera shot,the people are fine,0
a young girl floats on her back in water and peers over her life jacket,the life jacket is trying to strangle the girl,1
a black mine rides a big tricycle with three large barrels strapped to the back,a black mine rides a big tricycle with three large barrels strapped to the back and juggles 3 balls,0
a woman with a blue bag in front of an atm getting money,a woman is depositing a check at the bank,1
a man sets up a video camera while a woman stands behind him,a man is setting up the camera to film the solar eclipse while a woman stands behind him,0
a small boy grins in a crowd full of people posing with their eyes closed in a sleeping position,nobody is grinning,1
a woman is holding a boy in a swimming pool,a mom and son are swimming,0
three man looking into the distance,there are men looking into the far,0
a mam is pulling up leaves and dirt from along side a building with a blower,a man is relaxing outside at the side of a building,1
a white male playing a bass guitar and kicking into the air,a male is doing push ups,1
two dogs trying to bite each other,two dogs are playing frisbee,1
two men pushing wheelbarrows two men looking at them they are in the desert near some block construction buildings,there are three men pushing wheelbarrows outside,1
a woman in a dress with two children,a woman is with two children,0
a man with a mohawk and makeup is talking to a girl dressed in a purple hat,a man is shooting at some soldiers,1
two indian people are dancing at a wedding with flower petals all over the floor,two indian people eating a wedding dinner,1
a crowd looking at a group of people wearing red shirts and white pants,crowd watches a performance,0
the crowd watches the rugby match intently while the players huddle on a beautifully manicured green field,young players huddle to discuss plays while a crowd watches,0
a person in a coat is shoveling a snowcovered sidewalk in front of a street corner and a parked bicycle,it is summer,1
an old man was outside digging in the dirt on a summer day,an old man decided to dig a hole in the dirt on a warm summer day,0
two large dogs are playing in a large grassy area,two dogs are eating on their beds,1
little boy with curly hair a green shirt and blue jeans has a baseball bat near a pinata while a female behind him gets ready to take a picture of him,little boy is at bat in a baseball game and is ready to swing at the next pitch,1
a group of climbers ascends a narrow snowy mountain ridge,the climbers are on mt everest,0
a person on the phone in purple leggings leaning on a building on a street walkway,an adult talking on phone with hisher girlboy friend,0
a man in a yellow coat and neon green safety vest pushes janitorial equipment down a sidewalk,a man is wearing green and yellow,0
two people are wearing a chinese dragon costume in front of an ornate chinese gazebo with red pillars and the gazebo has two large red lanterns hanging from the roof,some japanese people combat a fierce dragon,1
two sweepers work frantically as their curling teammates look on,a lone sweeper is practicing before a game,1
in this photo there is a man in a white shirt dark blue pants standing on a small boat in what looks like a lake of some sort he has a net in one hand and a line of some type of string in the other the line is in the water the man also has a teal colored bag on his boat so he might be catching fish,man holding a net on his boat in the water,0
a young girl is reading a book amidst a large mess of clothes,the girl starts to read a book she find under her large mess of clothing,0
an old woman looking excited with a present given to her by her friends,the old woman never got a present she celebrated her birthday alone,1
a child is sitting behind a makeshift table,a child is sitting down,0
a group of people on horses ride down a city street behind others who are walking,some people are walking in the parade while others are riding horses in the parade,0
two girls competing in a track event,the girls are relaxing at a beach,1
several people sit on a crowded subway while two woman stand in the middle holding the poles,a subway crowded after the concert,0
students are sitting lined up on stair steps while they wait and check their electronic devices,the students are waiting to charge their phones,0
a woman looks through a telescope,a woman is taking pictures of a telescope,1
a man wearing suspenders and sunglasses leaps up in the air with his arms and legs spread out to the side,a man wearing shorts and glasses leaps into the air,1
a boy walks,a 10 year old boy walks,0
a woman with long blondhair wearing a midlength coat black heeled shoes is looking in the window of the au levain dantan shop,a woman is looking inside a shop,0
man with a shaved head and beard poses on a expansive beach with an orange sand bucket on his head,there are big waves hitting the beach,0
a man and woman on a park trail pose in front of a lake and distant mountain,a man and woman pose in front of a lake,0
men are standing next to a pallet of goods near a boat,men are getting ready to load a pallet of goods onto a boat,0
the man is skateboarding on a large brick staircase,a person is riding a bike,1
two young women are talking in a city street at night,the women are talking in the library,1
two large people are sitting at a table in a crowded restaurant,some people are at a restaurant,0
a man in an orange vest leans over a pickup truck,a construction worker leans into his truck to grab a road sign,0
a newly married couple enjoying a picture taken by a tree after their ceremony,the newlyweds are swimming in the lake,1
a couple very excited about what is going on,two people displaying the fact they are excited,0
a man is standing in the middle of a busy city street with his arms around the shoulders of a woman carrying a white purse,a tall human standing,0
the ponies look like they love each other,the dogs are playing outside,1
man chisels on stone to create a sculpture,a woman widdling wood,1
a child with a dirty face looks at the camera and smiles,a dirty child is smiling,0
an older lady in a black shirt is adding ingredients to a kitchenaid mixing bowl as a crowd looks on,the lady is alone,1
blurred time exposure of pedestrians crossing street,an art photo of citizens crossing traffic,0
three people standing and two sitting in a wheelchair,the people are posing for a picture,0
many people are walking talking and selling things in a crowded street market,in a street market people are socializing while vendors are selling items,0
there are three young boys playing in a public park with a red ball,there a some boys playing with a ball in a park,0
a gymnast performing on the balance beam while her teammates and coach look on,the gymnast is a few feet off the ground,0
a dog on a grassy hill,the dog is swimming,1
a man with a beige shirt and blue shorts is carrying a long stick with a dagger at the end in the forest,a group of men play corn hole,1
an older woman bringing a cake to a group of sitting and excited children,a man handing a cupcake to a woman,1
a young boy wearing a red white and blue striped shirt is holding a spider in his right hand as he looks at,the boy eats the spider,1
a woman wearing yellow and blue leaping backwards over a bar,a woman lifts herself up high,0
a girl and a guy who looks like they are outside breakdancing,the girl and the guy are making a lot of movements,0
a man on a lift inspects the facade of a building,the man was on a train to indiana,1
two dogs urinating on a red fire hydrant,animals are making a mess,0
people are walking along a brickpaved street that is lined with shops under a cloudy sky,a man disco dances,1
several workers are building bleachers near a very large building,the small building was never getting a renovation,1
a young girl around 10 years old hitting what appears to be a tennis ball with a golf club from a tee,a female child with a gold club is hitting a ball from a tee,0
two workers wearing safety gear looking at a project,a naked person is on the sidewalk,1
a soccer player is laying down injured being assisted by the referee and another player,two soccer players run down the field,1
a man in military garb holds a video camera and shows the viewfinder to a nearby boy in a brown shirt,a man is holding a video camera to record his son,0
a group of 10 men and women standing in a line in a yard in front of a tree,cats and dogs are standing in line in a yard in front of a tree,1
three adults finishing a meal and enjoying wine and discussion,three adults prepare to break their fast,1
a person is observing photos that are in frames on a wall,the photos have caught someones attention,0
two men working on a roof in yellow coats,two guys work on the roof to fix the tv antenna,0
guy drinking beverage outside of brightly lit basement,the guy is at a bar,1
a boy with a black jacket and a blue hat is hugging a brown and white dog on a porch in the snow,a cat sleeps on a chair,1
road cones are set up in front of a red hotel,road cones designate a recent crash near the hotel,0
man gets in a canoe and gets on top of the diving board,man is doing things,0
a woman in a cream jacket gazes at photographs,a woman recovers in the hospital,1
a blurred image of a black and white dog running through the grass,the image is sharp,1
four people are holding an american flag in the middle of a bunch of people,no one is holding a flag,1
5 basketball players trying to get the ball,some men are winning in a basketball game,0
a father and son are standing outside a barber shop,a father and son was outside,0
a blackhaired woman behind a podium is giving a speech to a large crowd,a person gives a speech,0
the children are playing in the sand at a rocky beach,the children are playing in the white sand,0
a man in a suit sitting behind a desk covered with radio paraphernalia speaks into a microphone,the man was talking,0
the little girl in the blue sweater is reading her book,a little girl is playing a board game with her brother,1
a woman is holding a little girl who is trying to catch bubbles,a little girl is being held by a woman,0
a little boy holds a decorated cardboard box on his head,the boy is being silly,0
2 men rest on their baggage,three women sit next to their baggage,1
two men and a girl pose with funny faces in front of a wood panel wall,a group of men sit in front of a wall,1
skateboarders are doing tricks on a staircase next to mirror buildings,the people are riding bikes,1
a woman covering her eyes from exposure from sun,the woman is covering her eyes with her hand,0
there are two women in blue suits and black hills sitting on a curb outside of a building the two women look like they are waiting for a ride or are on break also the suits that they are wearing have little crests on them with wings so they might work for an airport,there are women sitting outsidee,0
two boys pose in front of a prehistoric garden sign that is attached to a chain link fence while shrubbery grows in the background,the people in the photo are women,1
a group of people gathered around a round table working on a project,more than one person is working together near a piece of furniture,0
a girl in a green skirt is singing karaoke,a girl is singing with a lot of friends,0
two boys enjoy a ride at an amusement park,the boys are getting sick from the park rides,1
a boy wearing purple rides a skateboard up a ramp,a boy is sleep,1
here is a crying baby being held by its grandmother,the grandmother holds a crying baby in her arms,0
a busy promenade where people gather,the center of the town square,0
a man wearing a green and golden yellow baseball cap appears to have thrown the baseball,a man throws a baseball toward home plate,0
a woman is in front of a slide show the current slide says objectives,a man eats a taco,1
people waiting to get on a train or just getting off,the people waiting on the train are sitting,0
a man smiling at the crowd,the man is on the plane,1
a little boy in a red striped shirt about to head a soccer ball,not watched at alll,1
several small children are playing basketball,children are playing,0
a group of young men walk by vendors and look at goods,the man sat alone reading a book on the bench,1
a child in a playground playing with the swing,a child sleeping,1
a white man who looks like harry potter reads a magazine in front of a purple womens lifestyle sign,the man is reading his junk mail,1
a man in a very nice great button up shirt is signing into a microphone,the man is not speaking,0
a black dog walks through some water,a black dog is sleeping on the floor,1
several people are standing around a small building with a picture of a wasp painted on the roof and the side,there is a picture of a beehive painted on the roof,1
a man in shorts is standing on a rock looking out at the view from the hilltop,the man is in shorts,0
two boys try to attach fruits to a bicycle on a dirt road,two boys are trying to attach a basket to a bicycle on a dirt road,1
many people are eating and drinking at long tables in a bar,there is a wedding reception being held at the bar,0
a group of soldiers dressed in blue are marching down the street,they were marching in a parade,0
various people are walking down a sidewalk lined with trees and a tan stone building,these people are walking outside,0
a man is standing beside a parking meter with a camera while a crowd stands and sits around him,a man is standing beside a parking meter with a digital camera,0
a little girl jumps rope through a parking lot,a girl playing on the internet,1
four young boys are running down a sidewalk,boys are sitting on the sidewalk,1
a man in a black jacket is holding onto a boy with brown hair in a red jacket,the little boy is wearing a green jacket,1
two vendors with red and white umbrellas are outside in the middle of a lot of people,vendors serve a crowd in an indoor mall,1
man jogging on a road in front of a big unfinished building,a man is in front of a building,0
three children ride on a round swing while another watches from the grass,three kids are riding on top of a dragon,1
a small child posing with goofy the dog,a child poses with a disney character,0
a man is shaving brushing his teeth and cleaning his hair,a man is watching tv,1
a rider on a dirt bike is doing a maneuver in midair over a dirt mound,the dirt bike is in midair,0
a young man in a colorful costume sings into a microphone,a naked women does not speak,1
four men sitting in the shade under a tree,four men are sitting in the shade beneath a tree,0
two women and a child celebrating at a nighttime party,two women with a child celebrating at a party during the night,0
military men standing with guns,military men preparing for battle,0
women at outdoor hat stall discussing hats,the women are discussing hats to buy for a gift,0
passersby see a man under umbrellas surrounded by caricatures at a street fair,there is no one at the fair,1
a man standing with his work gloves on and hard hat in hand looking attentive,his gloves are warm,0
a person biking near trees,the person is riding in a car,1
a young woman with a red bag stands at the street corner with her family as a woman with a purple shirt walks down the street,the woman in a purple shirts stands at the corner with the lady and her family,1
a man holds a small child while pointing something out in the distance while in the city,a woman is holding a dog in a city,1
two men one in a blue shirt and another in a gray shirt put on friendly faces and pose for a picture,there are four men in the picture,1
two large brown dogs are playing in the grass,cats chase mice mercilessly,1
a man posing for the camera on steps,the man is in th eliving room watching tv,1
person spraying squirt bottle in the snow,the squirt bottle is green,0
a man in a red shirt and camouflage shorts is outside grilling,a naked man is sitting on the couch,1
a man with a mustache is talking on his cellphone in front of some grapes,the man is cleanshaven,1
a young girl with a white tank top examines the leaves of a plant,a girl is examining a plant,0
a black and white dog runs with its mouth open,a cat is running,1
a man is sitting in front of a computer monitor holding a keyboard and looking at the camera,a man is running,1
a group of people sift through shelves of books,group of people rummaging through shelf of books,0
a person points out to the lake with mountains in the background while a boat floats out on the left,children swim in the lake,0
a man wearing a yellow usa shirt sits outside of a building with its doors open,a man is sitting at home on the couch,1
two men are asleep in reclining chairs at the barber shop,there are two women jumping,1
a man in a green helmet helping a girl in a blue helmet and pink suite up a rock with a rope,a girl sits in her desk at school,1
five people wearing dark blue shirts give a presentation outdoors,a group of people are showing powerpoint slides in an office,1
this man is at a cemetery it looks like,man visits fathers grave,0
the people in the red parasail are gliding over the water,the people are parasailing,0
