sentence1,sentence2,label,label_form
"Marcelino é a pessoa que visitou todo lugar, Marcelino visitou Reinaldo",Reinaldo não visitou Laus,0,definite_description
"Enio visitou Agostinho, Enio é a pessoa que visitou todo lugar",Enio não visitou Síria,1,definite_description
"Remízio visitou Milton, Remízio é a pessoa que visitou todo mundo",Remízio não visitou Ruby,1,definite_description
"Ildefonso é a pessoa que visitou todo lugar, Jeremias visitou Ildefonso",Ildefonso não visitou Mauritânia,1,definite_description
"Guido visitou Elton, Elton é a pessoa que visitou todo mundo",Elton não visitou Jordão,1,definite_description
"Prince é a pessoa que visitou todo lugar, Prince visitou Denzel",Denzel não visitou Namíbia,0,definite_description
"Frederico visitou Cildo, Frederico é a pessoa que visitou todo mundo",Frederico não visitou Bosco,1,definite_description
"Pascoal é a pessoa que visitou todo mundo, Jon visitou Pascoal",Pascoal não visitou Bernardino,1,definite_description
"de Pádua visitou Gian, Gian é a pessoa que visitou todo lugar",Gian não visitou Iémen,1,definite_description
"Enoque é a pessoa que visitou todo mundo, Enoque visitou Kenzo",Enoque não visitou Abdias,1,definite_description
"Remízio é a pessoa que visitou todo mundo, Ken visitou Remízio",Ken não visitou Brígido,0,definite_description
"Josias é a pessoa que visitou todo lugar, Christopher visitou Josias",Josias não visitou Camarões,1,definite_description
"Lisuarte é a pessoa que visitou todo lugar, Lisuarte visitou Naod",Lisuarte não visitou Tailândia,1,definite_description
"Jaque é a pessoa que visitou todo mundo, Arjun visitou Jaque",Jaque não visitou Feliciano,1,definite_description
"Lorival visitou Anis, Lorival é a pessoa que visitou todo mundo",Anis não visitou Cleber,0,definite_description
"Divo visitou Jordano, Divo é a pessoa que visitou todo lugar",Jordano não visitou Turquia,0,definite_description
"Adelmiro é a pessoa que visitou todo lugar, Adelmiro visitou João Pedro",João Pedro não visitou Colômbia,0,definite_description
"Lícidas visitou Inácio, Lícidas é a pessoa que visitou todo lugar",Lícidas não visitou Chade,1,definite_description
"Ambrósio é a pessoa que visitou todo lugar, Ambrósio visitou Hansel",Ambrósio não visitou Nova Zelândia ,1,definite_description
"Analide é a pessoa que visitou todo mundo, Analide visitou Evan",Analide não visitou Liciniano,1,definite_description
"Faizan é a pessoa que visitou todo mundo, Faizan visitou António",António não visitou Aidé,0,definite_description
"Barac visitou Balduíno, Barac é a pessoa que visitou todo lugar",Barac não visitou Arménia,1,definite_description
"Rio é a pessoa que visitou todo lugar, Rio visitou Rafaello",Rio não visitou Indonésia,1,definite_description
"Odin é a pessoa que visitou todo lugar, Odin visitou Isidoro",Isidoro não visitou Nepal,0,definite_description
"Felipe visitou Briolanjo, Felipe é a pessoa que visitou todo mundo",Felipe não visitou Isaac,1,definite_description
"Robim visitou Marvin, Robim é a pessoa que visitou todo lugar",Robim não visitou Estado da Palestina,1,definite_description
"Declan visitou Jonatã, Jonatã é a pessoa que visitou todo lugar",Declan não visitou Uganda,0,definite_description
"Ricardo visitou Ademar, Ricardo é a pessoa que visitou todo lugar",Ricardo não visitou Brunei,1,definite_description
"Ardingue visitou Rúdi, Ardingue é a pessoa que visitou todo lugar",Ardingue não visitou Moldávia,1,definite_description
"Caíque é a pessoa que visitou todo lugar, Caíque visitou Evêncio",Evêncio não visitou Vanuatu,0,definite_description
"Lázaro visitou Ildefonso, Lázaro é a pessoa que visitou todo lugar",Lázaro não visitou Arábia,1,definite_description
"Acácio visitou Isauro, Isauro é a pessoa que visitou todo mundo",Acácio não visitou Estefânio,0,definite_description
"Martiniano visitou Lauriano, Martiniano é a pessoa que visitou todo mundo",Martiniano não visitou Marcel,1,definite_description
"Kauã visitou Alexandro, Alexandro é a pessoa que visitou todo lugar",Alexandro não visitou China,1,definite_description
"Quentin visitou Briolanjo, Quentin é a pessoa que visitou todo mundo",Quentin não visitou Flávio,1,definite_description
"Marcel é a pessoa que visitou todo mundo, Luca visitou Marcel",Luca não visitou Edo,0,definite_description
"Franclim é a pessoa que visitou todo lugar, Rosano visitou Franclim",Franclim não visitou Níger,1,definite_description
"do Nascimento é a pessoa que visitou todo mundo, do Nascimento visitou Jacinto",Jacinto não visitou Edir,0,definite_description
"Jarod visitou Griffin, Jarod é a pessoa que visitou todo lugar",Griffin não visitou Brunei,0,definite_description
"Consulino é a pessoa que visitou todo lugar, Consulino visitou Carmério",Consulino não visitou Turquia,1,definite_description
"Matheus visitou Ícaro, Ícaro é a pessoa que visitou todo mundo",Matheus não visitou Diego,0,definite_description
"Allan visitou Pelágio, Pelágio é a pessoa que visitou todo lugar",Allan não visitou Marrocos,0,definite_description
"Priteche é a pessoa que visitou todo lugar, Ardingue visitou Priteche",Priteche não visitou Sérvia,1,definite_description
"Nobre visitou Janai, Nobre é a pessoa que visitou todo mundo",Janai não visitou Múcio,0,definite_description
"Erico é a pessoa que visitou todo mundo, Gascão visitou Erico",Erico não visitou Glaúcia,1,definite_description
"Donovan é a pessoa que visitou todo lugar, Janardo visitou Donovan",Janardo não visitou Usbequistão,0,definite_description
"Delfim é a pessoa que visitou todo mundo, Delfim visitou Patrick",Patrick não visitou Marlon,0,definite_description
"Cristóvão é a pessoa que visitou todo mundo, Hildeberto visitou Cristóvão",Cristóvão não visitou Cassiano,1,definite_description
"Rosário visitou Normano, Normano é a pessoa que visitou todo mundo",Normano não visitou Castor,1,definite_description
"Adelmo é a pessoa que visitou todo lugar, Adelmo visitou Emílio",Emílio não visitou Dinamarca,0,definite_description
"Ivandro visitou Belarmino, Ivandro é a pessoa que visitou todo mundo",Ivandro não visitou Giovani,1,definite_description
"Léccio visitou Rudesindo, Rudesindo é a pessoa que visitou todo lugar",Léccio não visitou Trindade e Tobago,0,definite_description
"Joselino visitou Horácio, Joselino é a pessoa que visitou todo mundo",Horácio não visitou Jonatas,0,definite_description
"Dércio visitou Misael, Misael é a pessoa que visitou todo lugar",Dércio não visitou Índia,0,definite_description
"Edmero visitou Dean, Edmero é a pessoa que visitou todo lugar",Dean não visitou Listenstaine,0,definite_description
"Carlindo visitou Diniz, Carlindo é a pessoa que visitou todo lugar",Diniz não visitou Eritreia,0,definite_description
"Liciniano visitou Absalão, Liciniano é a pessoa que visitou todo lugar",Absalão não visitou Roménia,0,definite_description
"Aristóteles é a pessoa que visitou todo lugar, Reyes visitou Aristóteles",Aristóteles não visitou Suriname,1,definite_description
"Cristiano é a pessoa que visitou todo lugar, Dúnio visitou Cristiano",Cristiano não visitou Santa Lúcia,1,definite_description
"Diego visitou Micael, Diego é a pessoa que visitou todo lugar",Diego não visitou Macedónia,1,definite_description
"Paul visitou Durval, Durval é a pessoa que visitou todo mundo",Paul não visitou Leonel,0,definite_description
"Áureo visitou Davi, Davi é a pessoa que visitou todo lugar",Davi não visitou Omã,1,definite_description
"Hazael visitou Bernardo, Hazael é a pessoa que visitou todo mundo",Bernardo não visitou dos Santos,0,definite_description
"Pelágio é a pessoa que visitou todo lugar, Ascenso visitou Pelágio",Pelágio não visitou Malásia,1,definite_description
"Castelino visitou Arian, Arian é a pessoa que visitou todo lugar",Arian não visitou Namíbia,1,definite_description
"Dani visitou Apolo, Apolo é a pessoa que visitou todo mundo",Dani não visitou Peterson,0,definite_description
"Olivério é a pessoa que visitou todo lugar, Olivério visitou Celto",Olivério não visitou Azerbaijão,1,definite_description
"Aramis visitou Niete, Niete é a pessoa que visitou todo mundo",Niete não visitou Alberto,1,definite_description
"Ignácio visitou Carmim, Ignácio é a pessoa que visitou todo lugar",Carmim não visitou Usbequistão,0,definite_description
"Jesualdo é a pessoa que visitou todo mundo, Clodomiro visitou Jesualdo",Clodomiro não visitou Aires,0,definite_description
"Ângelo é a pessoa que visitou todo lugar, Ângelo visitou Betino",Betino não visitou Salvador,0,definite_description
"Léon visitou Jacinto, Jacinto é a pessoa que visitou todo lugar",Léon não visitou Azerbaijão,0,definite_description
"Emílio é a pessoa que visitou todo mundo, da Cruz visitou Emílio",Emílio não visitou Renan,1,definite_description
"Ingo é a pessoa que visitou todo lugar, Ingo visitou Anaim",Anaim não visitou Tajiquistão,0,definite_description
"Raphael é a pessoa que visitou todo mundo, Cândido visitou Raphael",Raphael não visitou Lenine,1,definite_description
"Austin visitou Eric, Eric é a pessoa que visitou todo mundo",Eric não visitou Andy,1,definite_description
"Celto visitou Mélvin, Celto é a pessoa que visitou todo lugar",Celto não visitou Usbequistão,1,definite_description
"Alvarim é a pessoa que visitou todo lugar, Gerson visitou Alvarim",Gerson não visitou Tanzânia,0,definite_description
"do Socorro visitou Almiro, Almiro é a pessoa que visitou todo mundo",Almiro não visitou Douglas,1,definite_description
"Elísio é a pessoa que visitou todo mundo, Lupicino visitou Elísio",Elísio não visitou Celso,1,definite_description
"Marcel é a pessoa que visitou todo mundo, Marcel visitou Aureliano",Marcel não visitou Ciro,1,definite_description
"Ódin visitou Lécio, Ódin é a pessoa que visitou todo mundo",Ódin não visitou Elliott,1,definite_description
"Raven é a pessoa que visitou todo lugar, Raven visitou Célio",Célio não visitou Omã,0,definite_description
"Júdice é a pessoa que visitou todo mundo, Júdice visitou Rafaello",Rafaello não visitou Perfeito,0,definite_description
"Amândio é a pessoa que visitou todo lugar, Kane visitou Amândio",Kane não visitou Quénia,0,definite_description
"Aldemar é a pessoa que visitou todo mundo, Madu visitou Aldemar",Aldemar não visitou Fabian,1,definite_description
"Clemente visitou Mavi, Clemente é a pessoa que visitou todo mundo",Mavi não visitou Baldomero,0,definite_description
"Herculano é a pessoa que visitou todo mundo, Odair visitou Herculano",Odair não visitou Baldemar,0,definite_description
"Alessandro é a pessoa que visitou todo mundo, Laudelino visitou Alessandro",Alessandro não visitou Filémon,1,definite_description
"Roman visitou Jonatas, Roman é a pessoa que visitou todo lugar",Jonatas não visitou Alemanha,0,definite_description
"Igor visitou Adrualdo, Igor é a pessoa que visitou todo lugar",Adrualdo não visitou Estónia,0,definite_description
"Kenny é a pessoa que visitou todo mundo, Kenny visitou Airton",Airton não visitou Omer,0,definite_description
"Hélmut é a pessoa que visitou todo lugar, Hélmut visitou Horus",Hélmut não visitou Guiana,1,definite_description
"Milan é a pessoa que visitou todo lugar, Milan visitou Plácido",Milan não visitou Turquia,1,definite_description
"Kenzo visitou Ramiro, Ramiro é a pessoa que visitou todo mundo",Kenzo não visitou Edmur,0,definite_description
"Mauro é a pessoa que visitou todo lugar, Mauro visitou Osmar",Osmar não visitou Níger,0,definite_description
"Mariano é a pessoa que visitou todo mundo, Mariano visitou Jaume",Jaume não visitou Rúbio,0,definite_description
"Gimeno visitou Adail, Gimeno é a pessoa que visitou todo mundo",Gimeno não visitou Caio,1,definite_description
"Rogélio visitou Gustav, Rogélio é a pessoa que visitou todo mundo",Rogélio não visitou Rio,1,definite_description
"Nélio é a pessoa que visitou todo mundo, Nélio visitou Deodato",Nélio não visitou Márvio,1,definite_description
"Ramberto é a pessoa que visitou todo mundo, Charlie visitou Ramberto",Charlie não visitou Cesário,0,definite_description
"Mis visitou Paolo, Mis é a pessoa que visitou todo mundo",Paolo não visitou Isaías,0,definite_description
"Osmar é a pessoa que visitou todo mundo, Osmar visitou Ibérico",Ibérico não visitou Élio,0,definite_description
"Manuel visitou Gervásio, Gervásio é a pessoa que visitou todo lugar",Gervásio não visitou Níger,1,definite_description
"Elói é a pessoa que visitou todo mundo, Andreias visitou Elói",Andreias não visitou Axel,0,definite_description
"Damas é a pessoa que visitou todo mundo, Damas visitou Orion",Orion não visitou Carlo,0,definite_description
"Arine é a pessoa que visitou todo lugar, Estácio visitou Arine",Estácio não visitou Zâmbia,0,definite_description
"Pascoal é a pessoa que visitou todo mundo, Pascoal visitou Faustino",Pascoal não visitou Abdias,1,definite_description
"Batista visitou Leónidas, Leónidas é a pessoa que visitou todo lugar",Leónidas não visitou Bósnia e Herzegovina,1,definite_description
"Elísio visitou Lídio, Lídio é a pessoa que visitou todo lugar",Lídio não visitou Costa Rica,1,definite_description
"Amor é a pessoa que visitou todo lugar, Dario visitou Amor",Amor não visitou República Centro-Africana,1,definite_description
"Ronaldo visitou Damien, Damien é a pessoa que visitou todo mundo",Ronaldo não visitou Gusmão,0,definite_description
"Célsio é a pessoa que visitou todo mundo, Célsio visitou Janique",Célsio não visitou Ernesto,1,definite_description
"Adriel visitou Reno, Reno é a pessoa que visitou todo mundo",Adriel não visitou Arcelino,0,definite_description
"Márlon é a pessoa que visitou todo lugar, Ezequiel visitou Márlon",Ezequiel não visitou Colômbia,0,definite_description
"Almiro visitou Boaventura, Boaventura é a pessoa que visitou todo lugar",Boaventura não visitou Tuvalu,1,definite_description
"Márvio visitou Dejalme, Dejalme é a pessoa que visitou todo mundo",Dejalme não visitou Morgan,1,definite_description
"Quévin visitou Peniel, Peniel é a pessoa que visitou todo mundo",Quévin não visitou Arcádio,0,definite_description
"Jácome é a pessoa que visitou todo mundo, Jácome visitou Gabriel",Jácome não visitou Brás,1,definite_description
"Carlo é a pessoa que visitou todo mundo, Carlo visitou Iag",Carlo não visitou Arcélio,1,definite_description
"Ítalo é a pessoa que visitou todo mundo, Aquil visitou Ítalo",Aquil não visitou Alvarino,0,definite_description
"Ascenso visitou Adonilo, Ascenso é a pessoa que visitou todo mundo",Ascenso não visitou Donaldo,1,definite_description
"Aníbal visitou Isildo, Aníbal é a pessoa que visitou todo mundo",Isildo não visitou Nuno,0,definite_description
"Amadeu visitou Lok, Lok é a pessoa que visitou todo lugar",Amadeu não visitou Polónia,0,definite_description
"Guido visitou Diogo, Guido é a pessoa que visitou todo mundo",Guido não visitou Aimar,1,definite_description
"Ildo visitou Duílio, Ildo é a pessoa que visitou todo mundo",Ildo não visitou Amândio,1,definite_description
"Lício é a pessoa que visitou todo mundo, Lício visitou Barcino",Barcino não visitou Dhruva,0,definite_description
"Rumi visitou Aderico, Rumi é a pessoa que visitou todo mundo",Aderico não visitou Amarildo,0,definite_description
"Ferdinando é a pessoa que visitou todo lugar, Ferdinando visitou Heraldo",Heraldo não visitou Peru,0,definite_description
"Janardo visitou Dinarte, Janardo é a pessoa que visitou todo lugar",Janardo não visitou Camarões,1,definite_description
"Divo visitou Alessandro, Divo é a pessoa que visitou todo lugar",Alessandro não visitou Gabão,0,definite_description
"Reinamor visitou Greg, Reinamor é a pessoa que visitou todo mundo",Greg não visitou Jesualdo,0,definite_description
"Jetro visitou Eugénio, Jetro é a pessoa que visitou todo mundo",Jetro não visitou Habacuc,1,definite_description
"Dúnio é a pessoa que visitou todo lugar, Giovani visitou Dúnio",Giovani não visitou Quiribáti,0,definite_description
"Caim é a pessoa que visitou todo mundo, Caim visitou Fredy",Fredy não visitou Jocelino,0,definite_description
"Joabe é a pessoa que visitou todo mundo, Joabe visitou Benjamin",Joabe não visitou Alão,1,definite_description
"Ivanoel visitou Horus, Ivanoel é a pessoa que visitou todo mundo",Horus não visitou Adélio,0,definite_description
"Hermes visitou Olindo, Olindo é a pessoa que visitou todo mundo",Hermes não visitou Athos,0,definite_description
"Cheng é a pessoa que visitou todo lugar, Amor visitou Cheng",Amor não visitou Bélgica,0,definite_description
"Orêncio visitou Rubim, Orêncio é a pessoa que visitou todo lugar",Orêncio não visitou Alemanha,1,definite_description
"Guildo é a pessoa que visitou todo mundo, Gary visitou Guildo",Guildo não visitou Reno,1,definite_description
"Neil visitou Ibérico, Ibérico é a pessoa que visitou todo mundo",Neil não visitou Abelâmio,0,definite_description
"Emanuel é a pessoa que visitou todo mundo, Hércules visitou Emanuel",Emanuel não visitou Licínio,1,definite_description
"Margarido é a pessoa que visitou todo lugar, Margarido visitou Ribca",Ribca não visitou Botsuana,0,definite_description
"Eder visitou Randolfo, Randolfo é a pessoa que visitou todo lugar",Randolfo não visitou Nova Zelândia ,1,definite_description
"Nil é a pessoa que visitou todo lugar, Malik visitou Nil",Malik não visitou Jamaica,0,definite_description
"Arlo é a pessoa que visitou todo mundo, dos Mártires visitou Arlo",Arlo não visitou Oseas,1,definite_description
"Fredo é a pessoa que visitou todo mundo, Fredo visitou Jordão",Fredo não visitou Marcelino,1,definite_description
"Adil visitou Carsta, Carsta é a pessoa que visitou todo mundo",Adil não visitou Angelino,0,definite_description
"Diniz é a pessoa que visitou todo lugar, Diniz visitou Igor",Diniz não visitou Cabo Verde ,1,definite_description
"Gláucio visitou Pompeu, Pompeu é a pessoa que visitou todo lugar",Gláucio não visitou Bósnia e Herzegovina,0,definite_description
"Florêncio visitou Leví, Florêncio é a pessoa que visitou todo lugar",Florêncio não visitou Chipre,1,definite_description
"Nísio é a pessoa que visitou todo mundo, Áquila visitou Nísio",Nísio não visitou Hélio,1,definite_description
"Rosil visitou Otniel, Rosil é a pessoa que visitou todo mundo",Otniel não visitou Bendavid,0,definite_description
"Aser visitou Hermitério, Hermitério é a pessoa que visitou todo lugar",Aser não visitou Áustria,0,definite_description
"Eric é a pessoa que visitou todo lugar, Césaro visitou Eric",Eric não visitou Nicarágua,1,definite_description
"Leonício visitou Livramento, Leonício é a pessoa que visitou todo mundo",Livramento não visitou Gonçalo,0,definite_description
"Fabrício é a pessoa que visitou todo lugar, Fabrício visitou Horácio",Fabrício não visitou Iémen,1,definite_description
"Policarpo é a pessoa que visitou todo mundo, Evélio visitou Policarpo",Policarpo não visitou Camilo,1,definite_description
"Gildo é a pessoa que visitou todo mundo, Otniel visitou Gildo",Otniel não visitou Hildegardo,0,definite_description
"Ramberto é a pessoa que visitou todo lugar, Ramberto visitou Marcel",Marcel não visitou Índia,0,definite_description
"Gabriel visitou Alec, Alec é a pessoa que visitou todo lugar",Gabriel não visitou Eslovénia,0,definite_description
"Filinto visitou Anselmo, Anselmo é a pessoa que visitou todo lugar",Filinto não visitou Itália,0,definite_description
"Irineu visitou Oseas, Oseas é a pessoa que visitou todo lugar",Irineu não visitou Bangladexe,0,definite_description
"Eneias é a pessoa que visitou todo lugar, Eneias visitou Lidório",Eneias não visitou Cosovo,1,definite_description
"Romeo visitou Paulino, Romeo é a pessoa que visitou todo lugar",Paulino não visitou Arménia,0,definite_description
"Paulo é a pessoa que visitou todo lugar, Marcial visitou Paulo",Marcial não visitou Tonga,0,definite_description
"Fradique é a pessoa que visitou todo mundo, Fradique visitou Mel",Mel não visitou Arlindo,0,definite_description
"Cassiano é a pessoa que visitou todo mundo, Cassiano visitou Manassés",Cassiano não visitou Emiliano,1,definite_description
"Asher visitou Antonelo, Asher é a pessoa que visitou todo lugar",Asher não visitou Colômbia,1,definite_description
"Camilo visitou Orêncio, Orêncio é a pessoa que visitou todo lugar",Camilo não visitou Barbados,0,definite_description
"Cedrico visitou Prado, Cedrico é a pessoa que visitou todo lugar",Cedrico não visitou Espanha,1,definite_description
"Evelácio visitou Elmar, Evelácio é a pessoa que visitou todo mundo",Elmar não visitou Ravi,0,definite_description
"Asdrúbal é a pessoa que visitou todo mundo, Asdrúbal visitou Melvin",Melvin não visitou Alfredinho,0,definite_description
"César é a pessoa que visitou todo lugar, César visitou Rossano",Rossano não visitou Guiana,0,definite_description
"Federico visitou Dagmar, Federico é a pessoa que visitou todo lugar",Federico não visitou Usbequistão,1,definite_description
"Bertoldo visitou Nascimento, Bertoldo é a pessoa que visitou todo lugar",Nascimento não visitou República Checa,0,definite_description
"Adílio visitou Dion, Adílio é a pessoa que visitou todo lugar",Dion não visitou Uganda,0,definite_description
"Damien visitou Abdias, Abdias é a pessoa que visitou todo lugar",Abdias não visitou Samoa,1,definite_description
"Aventino é a pessoa que visitou todo lugar, Bendavid visitou Aventino",Aventino não visitou Indonésia,1,definite_description
"Alberto é a pessoa que visitou todo lugar, Benedito visitou Alberto",Alberto não visitou República Dominicana,1,definite_description
"Mikael é a pessoa que visitou todo lugar, Mikael visitou Caio",Mikael não visitou Geórgia,1,definite_description
"Rafa é a pessoa que visitou todo lugar, Rafa visitou Baldemar",Rafa não visitou Suíça,1,definite_description
"Alain visitou Ianis, Ianis é a pessoa que visitou todo mundo",Ianis não visitou Junior,1,definite_description
"Crisna visitou Clife, Crisna é a pessoa que visitou todo mundo",Clife não visitou Lutero,0,definite_description
"Jon visitou Belarmino, Belarmino é a pessoa que visitou todo lugar",Belarmino não visitou Belize,1,definite_description
"Lev é a pessoa que visitou todo mundo, Lucílio visitou Lev",Lev não visitou Ercílio,1,definite_description
"Gael é a pessoa que visitou todo lugar, Cirilo visitou Gael",Gael não visitou Egito,1,definite_description
"Reyes visitou Dante, Dante é a pessoa que visitou todo mundo",Dante não visitou Jerónimo,1,definite_description
"Arine visitou Kay, Arine é a pessoa que visitou todo mundo",Arine não visitou Plínio,1,definite_description
"Jarod é a pessoa que visitou todo mundo, Aventino visitou Jarod",Aventino não visitou Nabor,0,definite_description
"Léccio visitou Jorge, Léccio é a pessoa que visitou todo lugar",Jorge não visitou Dinamarca,0,definite_description
"Anselmo visitou Marley, Marley é a pessoa que visitou todo mundo",Anselmo não visitou Aser,0,definite_description
"Fernão de Magalhães visitou Louis, Louis é a pessoa que visitou todo lugar",Fernão de Magalhães não visitou Omã,0,definite_description
"Nísio é a pessoa que visitou todo mundo, Edmundo visitou Nísio",Edmundo não visitou Jarod,0,definite_description
"de Deus é a pessoa que visitou todo mundo, Lindoro visitou de Deus",Lindoro não visitou Reinamor,0,definite_description
"Nicolau é a pessoa que visitou todo lugar, Libânio visitou Nicolau",Nicolau não visitou Listenstaine,1,definite_description
"Denil visitou Arménio, Arménio é a pessoa que visitou todo lugar",Arménio não visitou Gâmbia,1,definite_description
"Delmiro visitou Ernesto, Delmiro é a pessoa que visitou todo lugar",Ernesto não visitou Belize,0,definite_description
"Ruby visitou Owen, Ruby é a pessoa que visitou todo lugar",Owen não visitou Bulgária,0,definite_description
"Aquilino visitou Falco, Falco é a pessoa que visitou todo lugar",Falco não visitou Chade,1,definite_description
"Benevenuto é a pessoa que visitou todo lugar, Benevenuto visitou Júdice",Benevenuto não visitou Síria,1,definite_description
"Díon visitou Adélio, Adélio é a pessoa que visitou todo mundo",Adélio não visitou Lincoln,1,definite_description
"Frédérick visitou Brian, Brian é a pessoa que visitou todo mundo",Brian não visitou do Rosário,1,definite_description
"Desidério visitou Alessandro, Alessandro é a pessoa que visitou todo lugar",Alessandro não visitou Nova Zelândia ,1,definite_description
"Gomes visitou Jazz, Gomes é a pessoa que visitou todo mundo",Jazz não visitou Adam,0,definite_description
"Otoniel visitou Élton, Otoniel é a pessoa que visitou todo mundo",Élton não visitou Cooper,0,definite_description
"Gerard é a pessoa que visitou todo lugar, Gerard visitou Aarão",Aarão não visitou Macedónia,0,definite_description
"Amadis visitou Dante, Dante é a pessoa que visitou todo mundo",Amadis não visitou Amaro,0,definite_description
"Austrelino é a pessoa que visitou todo mundo, Rubim visitou Austrelino",Rubim não visitou dos Anjos,0,definite_description
"Orandino visitou Gimeno, Gimeno é a pessoa que visitou todo mundo",Gimeno não visitou Odeberto,1,definite_description
"Dénis é a pessoa que visitou todo lugar, Dénis visitou Francesco",Francesco não visitou Jamaica,0,definite_description
"Reeve visitou Kenny, Kenny é a pessoa que visitou todo lugar",Reeve não visitou Listenstaine,0,definite_description
"Rossano visitou Onofre, Onofre é a pessoa que visitou todo lugar",Rossano não visitou Montenegro,0,definite_description
"Nereu visitou Assis, Nereu é a pessoa que visitou todo mundo",Assis não visitou Iuri,0,definite_description
"Parcídio é a pessoa que visitou todo mundo, Bertolino visitou Parcídio",Parcídio não visitou Énio,1,definite_description
"dos Anjos é a pessoa que visitou todo mundo, Dorian visitou dos Anjos",dos Anjos não visitou Cosme,1,definite_description
"Montgomery é a pessoa que visitou todo mundo, Montgomery visitou Ananias",Ananias não visitou Gerson,0,definite_description
"Adner é a pessoa que visitou todo lugar, Adner visitou Esmeraldo",Adner não visitou República Dominicana,1,definite_description
"Louis visitou Remízio, Remízio é a pessoa que visitou todo lugar",Remízio não visitou República Checa,1,definite_description
"Prião é a pessoa que visitou todo mundo, Omer visitou Prião",Omer não visitou Hector,0,definite_description
"Natanael visitou Bráulio, Natanael é a pessoa que visitou todo lugar",Natanael não visitou Belize,1,definite_description
"Isaltino é a pessoa que visitou todo mundo, Isaltino visitou Calvino",Isaltino não visitou Diego,1,definite_description
"Igor é a pessoa que visitou todo lugar, Igor visitou Mark",Igor não visitou Coreia do Norte,1,definite_description
"Leví é a pessoa que visitou todo mundo, Leví visitou Aires",Aires não visitou Hérman,0,definite_description
"Devin é a pessoa que visitou todo lugar, Fabiano visitou Devin",Fabiano não visitou Turcomenistão,0,definite_description
"Cheng visitou Aquilino, Cheng é a pessoa que visitou todo lugar",Cheng não visitou Tuvalu,1,definite_description
"Laertes visitou Arcanjo, Laertes é a pessoa que visitou todo lugar",Arcanjo não visitou Costa do Marfim,0,definite_description
"Bernardino é a pessoa que visitou todo lugar, Bernardino visitou Fernando",Fernando não visitou Costa Rica,0,definite_description
"Ringo é a pessoa que visitou todo mundo, Remus visitou Ringo",Remus não visitou Peniel,0,definite_description
"Isaías visitou Gui, Gui é a pessoa que visitou todo mundo",Isaías não visitou Djalme,0,definite_description
"Abiel visitou Frederick, Abiel é a pessoa que visitou todo lugar",Frederick não visitou Suíça,0,definite_description
"Aramis é a pessoa que visitou todo lugar, Jeremy visitou Aramis",Aramis não visitou Argentina,1,definite_description
"Lázaro visitou Ben, Ben é a pessoa que visitou todo mundo",Lázaro não visitou Nélio,0,definite_description
"Aderico é a pessoa que visitou todo lugar, Cheng visitou Aderico",Cheng não visitou Quirguistão,0,definite_description
"Aquilino visitou Almirodo, Aquilino é a pessoa que visitou todo lugar",Almirodo não visitou Paquistão,0,definite_description
"Mor visitou Leal, Leal é a pessoa que visitou todo mundo",Leal não visitou Douglas,1,definite_description
"Bernardim é a pessoa que visitou todo lugar, Marvão visitou Bernardim",Bernardim não visitou Itália,1,definite_description
"Calvino visitou Issa, Issa é a pessoa que visitou todo mundo",Issa não visitou Berardo,1,definite_description
"Ken é a pessoa que visitou todo mundo, Dani visitou Ken",Ken não visitou Romarico,1,definite_description
"Modesto é a pessoa que visitou todo lugar, Clóvis visitou Modesto",Clóvis não visitou Paquistão,0,definite_description
"Múcio é a pessoa que visitou todo mundo, Normano visitou Múcio",Normano não visitou Elton,0,definite_description
"Adílio é a pessoa que visitou todo lugar, Infante visitou Adílio",Adílio não visitou Dominica,1,definite_description
"Lauriano visitou Jabes, Jabes é a pessoa que visitou todo lugar",Jabes não visitou Antiga e Barbuda,1,definite_description
"Enio visitou Albano, Enio é a pessoa que visitou todo lugar",Albano não visitou Sudão,0,definite_description
"Amável é a pessoa que visitou todo lugar, Amável visitou Arcanjo",Arcanjo não visitou Jibuti,0,definite_description
"Délcio é a pessoa que visitou todo lugar, Délcio visitou Bebiano",Bebiano não visitou Paraguai,0,definite_description
"Nazário visitou Kennedy, Kennedy é a pessoa que visitou todo lugar",Kennedy não visitou Quénia,1,definite_description
"Isandro é a pessoa que visitou todo mundo, Marvão visitou Isandro",Marvão não visitou Pantaleão,0,definite_description
"Leví é a pessoa que visitou todo lugar, Amarildo visitou Leví",Amarildo não visitou Estónia,0,definite_description
"Alito visitou Damian, Alito é a pessoa que visitou todo mundo",Alito não visitou Benvindo,1,definite_description
"Romarigo visitou Amado, Romarigo é a pessoa que visitou todo lugar",Romarigo não visitou Fiji,1,definite_description
"Milton é a pessoa que visitou todo lugar, Milton visitou João Pedro",João Pedro não visitou Maláui,0,definite_description
"Dhruva é a pessoa que visitou todo mundo, Kai visitou Dhruva",Kai não visitou Malik,0,definite_description
"Estanislau visitou Maximiliano, Estanislau é a pessoa que visitou todo mundo",Maximiliano não visitou Gabriel,0,definite_description
"Joselindo é a pessoa que visitou todo mundo, Gregório visitou Joselindo",Gregório não visitou Adónis,0,definite_description
"Godofredo é a pessoa que visitou todo lugar, Edmundo visitou Godofredo",Edmundo não visitou Camarões,0,definite_description
"Oseas é a pessoa que visitou todo lugar, Décio visitou Oseas",Décio não visitou Afeganistão,0,definite_description
